quantity_id,description,artifact_file,track,geometry,system,target,split,units_scope,quota_or_budget,signal_or_policy,estimate,ci_lo,ci_hi,interval_method,n_units,n_affected,denominator,notes
ndg|benchmark_table|nuScenes oracle plan_ade JC_ade|all|dE_E4_localization|0.1,nDG,benchmark_table.csv,nuScenes,oracle,plan_ade,"q_plan ADE: learned planner (Planner C) against the real trajectory, average displacement",all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,dE_E4_localization (diagnostic (needs FULL or reference)),0.12950709174329247,0.021727309778572238,0.2732270941136678,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile",85,,oracle prize at the same quota,k = 266; ties in 0.004 of the selection boot_dropped 0
ndg|benchmark_table|nuScenes oracle plan_ade JC_ade|all|dE_E4_localization|0.1|minus_random,nDG minus random (paired),benchmark_table.csv,nuScenes,oracle,plan_ade,"q_plan ADE: learned planner (Planner C) against the real trajectory, average displacement",all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,dE_E4_localization (diagnostic (needs FULL or reference)),0.09905595196524955,-0.0009422927571354295,0.2405991912766587,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile of nDG(signal) - nDG(random) within each draw",85,,oracle prize at the same quota,k = 266; ties in 0.004 of the selection
ndg|benchmark_table|nuScenes oracle plan_ade JC_ade|all|dE_E4_localization|0.1|gain,realised gain (loss units),benchmark_table.csv,nuScenes,oracle,plan_ade,"q_plan ADE: learned planner (Planner C) against the real trajectory, average displacement",all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,dE_E4_localization (diagnostic (needs FULL or reference)),52.05635414929069,,,none (a count or a point value),85,,none (loss units),oracle prize 401.958. k = 266; ties in 0.004 of the selection
ndg|benchmark_table|nuScenes oracle plan_ade JC_ade|all|dE_E4_localization|0.2,nDG,benchmark_table.csv,nuScenes,oracle,plan_ade,"q_plan ADE: learned planner (Planner C) against the real trajectory, average displacement",all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,dE_E4_localization (diagnostic (needs FULL or reference)),0.208975692964955,0.051563672736631025,0.34355423694284987,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile",85,,oracle prize at the same quota,k = 531; ties in 0.002 of the selection boot_dropped 0
ndg|benchmark_table|nuScenes oracle plan_ade JC_ade|all|dE_E4_localization|0.2|minus_random,nDG minus random (paired),benchmark_table.csv,nuScenes,oracle,plan_ade,"q_plan ADE: learned planner (Planner C) against the real trajectory, average displacement",all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,dE_E4_localization (diagnostic (needs FULL or reference)),0.13767366106973886,0.009477032868524662,0.2732917692534401,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile of nDG(signal) - nDG(random) within each draw",85,,oracle prize at the same quota,k = 531; ties in 0.002 of the selection
ndg|benchmark_table|nuScenes oracle plan_ade JC_ade|all|dE_E4_localization|0.2|gain,realised gain (loss units),benchmark_table.csv,nuScenes,oracle,plan_ade,"q_plan ADE: learned planner (Planner C) against the real trajectory, average displacement",all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,dE_E4_localization (diagnostic (needs FULL or reference)),93.4467467745456,,,none (a count or a point value),85,,none (loss units),oracle prize 447.166. k = 531; ties in 0.002 of the selection
ndg|benchmark_table|nuScenes oracle plan_ade JC_ade|all|dE_E4_localization|0.3,nDG,benchmark_table.csv,nuScenes,oracle,plan_ade,"q_plan ADE: learned planner (Planner C) against the real trajectory, average displacement",all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,dE_E4_localization (diagnostic (needs FULL or reference)),0.24064669164628882,0.08175765388344906,0.39547597124356065,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile",85,,oracle prize at the same quota,k = 796; ties in 0.001 of the selection boot_dropped 0
ndg|benchmark_table|nuScenes oracle plan_ade JC_ade|all|dE_E4_localization|0.3|minus_random,nDG minus random (paired),benchmark_table.csv,nuScenes,oracle,plan_ade,"q_plan ADE: learned planner (Planner C) against the real trajectory, average displacement",all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,dE_E4_localization (diagnostic (needs FULL or reference)),0.1487173718519762,0.020347356897881485,0.29064627634358287,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile of nDG(signal) - nDG(random) within each draw",85,,oracle prize at the same quota,k = 796; ties in 0.001 of the selection
ndg|benchmark_table|nuScenes oracle plan_ade JC_ade|all|dE_E4_localization|0.3|gain,realised gain (loss units),benchmark_table.csv,nuScenes,oracle,plan_ade,"q_plan ADE: learned planner (Planner C) against the real trajectory, average displacement",all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,dE_E4_localization (diagnostic (needs FULL or reference)),107.9629157406883,,,none (a count or a point value),85,,none (loss units),oracle prize 448.637. k = 796; ties in 0.001 of the selection
ndg|benchmark_table|nuScenes oracle plan_ade JC_ade|all|dE_E4_localization|0.5,nDG,benchmark_table.csv,nuScenes,oracle,plan_ade,"q_plan ADE: learned planner (Planner C) against the real trajectory, average displacement",all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,dE_E4_localization (diagnostic (needs FULL or reference)),0.18466383729809235,-0.08554715487428016,0.38516993934268207,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile",85,,oracle prize at the same quota,k = 1328; ties in 0.001 of the selection boot_dropped 0
ndg|benchmark_table|nuScenes oracle plan_ade JC_ade|all|dE_E4_localization|0.5|minus_random,nDG minus random (paired),benchmark_table.csv,nuScenes,oracle,plan_ade,"q_plan ADE: learned planner (Planner C) against the real trajectory, average displacement",all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,dE_E4_localization (diagnostic (needs FULL or reference)),0.02992017758533964,-0.12651664273043925,0.1660364479571295,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile of nDG(signal) - nDG(random) within each draw",85,,oracle prize at the same quota,k = 1328; ties in 0.001 of the selection
ndg|benchmark_table|nuScenes oracle plan_ade JC_ade|all|dE_E4_localization|0.5|gain,realised gain (loss units),benchmark_table.csv,nuScenes,oracle,plan_ade,"q_plan ADE: learned planner (Planner C) against the real trajectory, average displacement",all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,dE_E4_localization (diagnostic (needs FULL or reference)),82.84695779599585,,,none (a count or a point value),85,,none (loss units),oracle prize 448.637. k = 1328; ties in 0.001 of the selection
ndg|benchmark_table|nuScenes oracle plan_ade JC_ade|all|dE_E5_combined|0.1,nDG,benchmark_table.csv,nuScenes,oracle,plan_ade,"q_plan ADE: learned planner (Planner C) against the real trajectory, average displacement",all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,dE_E5_combined (diagnostic (needs FULL or reference)),0.15708970321051102,0.05486895012058306,0.2517021250320985,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile",85,,oracle prize at the same quota,k = 266; ties in 0.004 of the selection boot_dropped 0
ndg|benchmark_table|nuScenes oracle plan_ade JC_ade|all|dE_E5_combined|0.1|minus_random,nDG minus random (paired),benchmark_table.csv,nuScenes,oracle,plan_ade,"q_plan ADE: learned planner (Planner C) against the real trajectory, average displacement",all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,dE_E5_combined (diagnostic (needs FULL or reference)),0.11145916186790557,0.029748387485889292,0.21914743580671095,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile of nDG(signal) - nDG(random) within each draw",85,,oracle prize at the same quota,k = 266; ties in 0.004 of the selection
ndg|benchmark_table|nuScenes oracle plan_ade JC_ade|all|dE_E5_combined|0.1|gain,realised gain (loss units),benchmark_table.csv,nuScenes,oracle,plan_ade,"q_plan ADE: learned planner (Planner C) against the real trajectory, average displacement",all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,dE_E5_combined (diagnostic (needs FULL or reference)),63.143393257125354,,,none (a count or a point value),85,,none (loss units),oracle prize 401.958. k = 266; ties in 0.004 of the selection
ndg|benchmark_table|nuScenes oracle plan_ade JC_ade|all|dE_E5_combined|0.2,nDG,benchmark_table.csv,nuScenes,oracle,plan_ade,"q_plan ADE: learned planner (Planner C) against the real trajectory, average displacement",all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,dE_E5_combined (diagnostic (needs FULL or reference)),0.18865570589042313,0.07432190775819117,0.3053441001572374,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile",85,,oracle prize at the same quota,k = 531; ties in 0.002 of the selection boot_dropped 0
ndg|benchmark_table|nuScenes oracle plan_ade JC_ade|all|dE_E5_combined|0.2|minus_random,nDG minus random (paired),benchmark_table.csv,nuScenes,oracle,plan_ade,"q_plan ADE: learned planner (Planner C) against the real trajectory, average displacement",all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,dE_E5_combined (diagnostic (needs FULL or reference)),0.1282677022607009,0.027784099791041638,0.2412010283118756,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile of nDG(signal) - nDG(random) within each draw",85,,oracle prize at the same quota,k = 531; ties in 0.002 of the selection
ndg|benchmark_table|nuScenes oracle plan_ade JC_ade|all|dE_E5_combined|0.2|gain,realised gain (loss units),benchmark_table.csv,nuScenes,oracle,plan_ade,"q_plan ADE: learned planner (Planner C) against the real trajectory, average displacement",all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,dE_E5_combined (diagnostic (needs FULL or reference)),84.3603470135253,,,none (a count or a point value),85,,none (loss units),oracle prize 447.166. k = 531; ties in 0.002 of the selection
ndg|benchmark_table|nuScenes oracle plan_ade JC_ade|all|dE_E5_combined|0.3,nDG,benchmark_table.csv,nuScenes,oracle,plan_ade,"q_plan ADE: learned planner (Planner C) against the real trajectory, average displacement",all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,dE_E5_combined (diagnostic (needs FULL or reference)),0.1365074249735873,-0.03807247751831107,0.3149294466253116,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile",85,,oracle prize at the same quota,k = 796; ties in 0.001 of the selection boot_dropped 0
ndg|benchmark_table|nuScenes oracle plan_ade JC_ade|all|dE_E5_combined|0.3|minus_random,nDG minus random (paired),benchmark_table.csv,nuScenes,oracle,plan_ade,"q_plan ADE: learned planner (Planner C) against the real trajectory, average displacement",all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,dE_E5_combined (diagnostic (needs FULL or reference)),0.06724756393153383,-0.06775306357000024,0.1903853003045771,"paired unit bootstrap, 1000 draws, default_rng(0) in 92's cell order; draws whose oracle prize is below 25% of the full-sample prize dropped (boot_dropped); ties in exact expectation; 95% percentile of nDG(signal) - nDG(random) within each draw",85,,oracle prize at the same quota,k = 796; ties in 0.001 of the selection
ndg|benchmark_table|nuScenes oracle plan_ade JC_ade|all|dE_E5_combined|0.3|gain,realised gain (loss units),benchmark_table.csv,nuScenes,oracle,plan_ade,"q_plan ADE: learned planner (Planner C) against the real trajectory, average displacement",all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,dE_E5_combined (diagnostic (needs FULL or reference)),61.24222826243461,,,none (a count or a point value),85,,none (loss units),oracle prize 448.637. k = 796; ties in 0.001 of the selection
